,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA
2024-09-05,602.4750545162403,606.1828111949702,601.6443960653622,601.7447162402109,601.7447162402109,5561497,386.7320086436955,387.2604556039819,383.25188649841743,387.12865956347383,387.12865956347383,14961882,50.57172272100779,51.074252704478965,50.24906966479819,50.62040089684777,50.62040089684777,7710994
2024-09-06,612.2410866384496,612.7405218494371,604.4069724275078,609.7332008574768,609.7332008574768,9318898,390.23959386763846,394.01297730858084,389.1267904290015,390.8041926363019,390.8041926363019,7162865,50.663780786441826,50.92884734637923,50.52069245534083,50.774120221557894,50.774120221557894,5119599
2024-09-09,613.7538605978552,615.6852068524117,612.3024866946448,615.1451817420123,615.1451817420123,2262199,400.0280155780564,402.211606107802,396.26079792279256,399.86202220004736,399.86202220004736,11785237,46.581923097750064,46.67961895853713,46.178479795523316,46.63479809970255,46.63479809970255,14054130
2024-09-10,613.815587881255,614.8703038935025,611.9376598752908,613.2346926391599,613.2346926391599,4870524,399.1879920337068,400.53782043413565,398.24487171922107,398.7667118987002,398.7667118987002,10644680,47.016812943412994,47.169683722731385,46.84858865382388,47.053171882340656,47.053171882340656,14148171
2024-09-11,610.8765125035864,615.1811106004436,606.3802451186718,612.0104223167589,612.0104223167589,3137273,404.4284688504776,405.44314904662804,400.9861818438991,403.6483651946265,403.6483651946265,14659409,46.293746435214686,46.4200489159302,46.00192312715103,46.23059530661324,46.23059530661324,10330114
2024-09-12,613.5948529536744,614.907913287762,610.9524669117808,612.913890119514,612.913890119514,9441537,399.87305878684646,402.3689724189653,397.6832313503182,399.9938192822486,399.9938192822486,9095593,44.243483439004734,44.75949093183885,44.215378475149286,44.325873695681835,44.325873695681835,4239615
2024-09-13,610.3561308724748,613.2118735508257,607.2674560673844,611.4796470801163,611.4796470801163,5867293,391.94287033578587,393.426951426441,390.0041800332086,392.6101278292063,392.6101278292063,2175748,43.30350124175184,43.65340689798414,43.18415998958124,43.361027175016304,43.361027175016304,8580599
2024-09-16,623.1138155201746,626.1308726020645,622.1011866205572,623.6343841116772,623.6343841116772,8107511,407.53637574024293,408.85618590611995,404.22507517432206,405.48577923729636,405.48577923729636,13767066,42.29794265899432,42.69202455228683,41.869607276540464,42.154897828458076,42.154897828458076,14453858
2024-09-17,651.1951785434215,656.8696828359516,644.9453606789845,651.5797277553866,651.5797277553866,2033734,407.49449896115,410.9814654062288,405.44181573455296,408.38199026003565,408.38199026003565,10742392,41.11238147809215,41.70010811614172,40.80968632032225,41.354797614616785,41.354797614616785,9552880
2024-09-18,645.9638978231267,646.053442216591,639.2154751226615,644.7056686820143,644.7056686820143,2213299,413.3705793372796,417.01462473903825,412.65636618784333,413.32501593890527,413.32501593890527,6404421,41.704122578983196,41.945422002775736,41.56293377649378,41.66410332506149,41.66410332506149,5101454
2024-09-19,628.5826290869894,632.6645115479668,622.0104210943102,627.4300971649806,627.4300971649806,4771034,406.12767442286656,408.2918895207877,403.99776128822054,405.49534050852094,405.49534050852094,3055677,43.02533538146897,43.42800373596268,42.80856509427514,43.13666391694524,43.13666391694524,14995410
2024-09-20,625.1373599219919,630.8905797248767,622.5944652493131,626.6987389397806,626.6987389397806,10531336,410.365701737767,413.48081403608336,409.01908685652774,409.4231093372127,409.4231093372127,4421791,42.992933174090524,43.331354342763575,42.64145257235255,43.06228516857487,43.06228516857487,3673215
2024-09-23,659.4812180270536,664.748202895193,654.3816932559844,659.4087699579272,659.4087699579272,2671253,422.25319901565393,425.9584201328748,419.83855845459397,422.7327133381727,422.7327133381727,5543687,44.89484275679357,45.193960494749035,44.5973264313591,44.76740234162123,44.76740234162123,2709714
2024-09-24,648.284087886861,655.2608966337986,647.3513616652057,649.2054140536742,649.2054140536742,11941793,419.25485559312307,423.62872980069795,418.8533440801322,420.83290973080983,420.83290973080983,8824695,43.17948215248012,43.29381004974232,43.11554828806282,43.17330176098826,43.17330176098826,5163670
2024-09-25,669.1888023659983,671.0125076682546,669.1311249657784,670.8774073893195,670.8774073893195,8688304,411.0448305671135,412.54235511530703,410.38574219725007,411.53065499402396,411.53065499402396,5808102,43.67838739885343,43.85664987604486,43.259863877408314,43.44750076825305,43.44750076825305,10318474
2024-09-26,693.4894365200237,694.8575021239993,693.3509263424318,693.7905652842041,693.7905652842041,8911616,413.8108568416595,417.39772216667075,412.7461708022758,413.09923350412106,413.09923350412106,5706196,46.75293077998998,47.02999604017774,46.413933596479026,46.69439350904398,46.69439350904398,10390330
2024-09-27,686.101791129516,692.6091442507666,682.0771061023864,686.5253536403891,686.5253536403891,3006152,406.1202162719572,407.89201990818253,404.05646752357245,405.6030752053031,405.6030752053031,8086289,44.068375608211475,44.157481316389884,44.06511519701818,44.14162190918715,44.14162190918715,2430036
2024-09-30,698.1216161233361,701.3226333199016,691.5858403301712,694.7496950456347,694.7496950456347,8615379,394.9612500169459,395.13586532383613,391.11165505100905,394.4326137897955,394.4326137897955,10635725,41.71588456050354,41.91730341059009,41.52415725628014,41.66940325625922,41.66940325625922,4033267
2024-10-01,718.4146571649457,722.4707590680248,714.0748275467644,717.7931060092998,717.7931060092998,11082420,389.9674128408866,390.9213225418377,385.88157632658596,389.4131501336961,389.4131501336961,12676366,43.67630412724348,44.05180107733816,43.31311336407929,43.57782065671363,43.57782065671363,5930785
2024-10-02,710.817196927524,717.5070087361935,710.7641476420076,712.7810762973513,712.7810762973513,12105810,387.18998416365366,390.1541107146559,385.8774189061254,386.1550236465355,386.1550236465355,14307865,44.003634611113306,44.22029430690299,43.53930957783659,43.95774864011242,43.95774864011242,12441830
2024-10-03,709.5042549962149,715.130035156286,706.5052754444457,710.3065803793945,710.3065803793945,7626211,378.89705723484997,379.7482860243243,376.4927654244457,379.48593473868124,379.48593473868124,5842996,43.057731925589906,43.31420621435257,42.88182010757514,43.07628582141208,43.07628582141208,6097778
2024-10-04,703.9043095862386,710.4628704393398,697.4251201187747,702.4693287104458,702.4693287104458,5262331,387.80510327078423,389.30929559256236,385.15102166817474,388.73643646700447,388.73643646700447,12362907,41.2761127543745,41.49980845533735,41.2088441383169,41.41618705295529,41.41618705295529,9273990
2024-10-07,691.5104465409859,698.404455909117,685.5855609259028,688.6341007193876,688.6341007193876,5993767,402.4508687586897,405.2447906110053,400.00631811051795,402.152889356525,402.152889356525,13667878,41.3787333375464,41.734336685109895,41.15768024156045,41.40543536523793,41.40543536523793,6784811
2024-10-08,677.9477176894275,685.0028148258788,672.9836542917501,680.1049880125429,680.1049880125429,5825091,405.97501294702903,410.45950296454316,403.26722106932334,406.8281516699036,406.8281516699036,9317994,41.7793028117044,41.92923965838906,41.52143382427474,41.64042231420947,41.64042231420947,6039935
2024-10-09,661.3688617931954,665.7716541705634,659.8277469206017,663.8648933962621,663.8648933962621,11040776,408.81143381408936,412.44231239545724,407.85607944959605,409.8449935005181,409.8449935005181,2409759,41.817215153427924,42.28461114604615,41.727400389911224,41.883954450864145,41.883954450864145,6605914
2024-10-10,667.2030687274001,673.072803752711,659.3106657297236,664.7157486927496,664.7157486927496,8914152,410.00320135174053,410.91460178876025,406.9993426505235,409.0019972563132,409.0019972563132,8441804,40.22232256328943,40.65550332732244,39.98484866001899,40.25547867459719,40.25547867459719,5073215
2024-10-11,655.3886112360509,655.7111995042973,651.0248029150922,654.8783114868348,654.8783114868348,7015551,402.80925741587777,403.0244129989811,401.03396772935474,402.6076638537263,402.6076638537263,13654350,39.90010027260626,40.265585407599616,39.45627883156382,39.82099274734606,39.82099274734606,12401393
2024-10-14,657.1900129587912,659.8545470603585,655.8048989183354,658.3332649369856,658.3332649369856,10026261,414.4487752242774,416.9981598117362,414.0533863485574,414.4251586686495,414.4251586686495,5486822,39.11747918573264,39.15068082871962,38.74274258027986,39.06905679907278,39.06905679907278,10342038
2024-10-15,638.9247534859803,644.6583729691038,636.7314574547714,638.2423076826183,638.2423076826183,8636393,414.20432096140985,414.400647919275,411.57267949627055,414.163505978902,414.163505978902,10396357,39.88731298173088,40.12533110287057,39.81460138620982,39.992084214735286,39.992084214735286,4516837
2024-10-16,639.4601133188568,644.495812629291,635.4441089984434,642.8488883267302,642.8488883267302,8701354,410.83480963847944,413.43984930664226,408.80029324436646,410.922039355224,410.922039355224,4436746,38.5113786613699,38.88381106278767,38.21642792307514,38.519746442216224,38.519746442216224,9445779
2024-10-17,653.9556758204862,655.3986359486407,648.5238605516525,653.9512609868949,653.9512609868949,5689638,419.6524006845646,420.5990523356996,417.48127591918427,418.63324587982476,418.63324587982476,14139167,38.76955520947859,39.08146918940194,38.571897182544966,38.66076615775007,38.66076615775007,4102644
2024-10-18,628.6794317787418,629.5477970867987,625.6562586633429,628.2675129928047,628.2675129928047,6486856,417.0209847674949,422.07214475488274,415.0456178298623,418.2880763141733,418.2880763141733,12057959,42.26610750213189,42.65122933753035,42.14100772681191,42.263869327765455,42.263869327765455,8701499
2024-10-21,634.5153883681713,639.9665846737213,631.7086934326832,633.3446253177354,633.3446253177354,8955653,424.5301676288014,427.8786578938734,421.2387936516757,425.8554498731721,425.8554498731721,11809555,40.723126058638535,40.95628761743776,40.23328607077549,40.60689037759306,40.60689037759306,12602119
2024-10-22,647.9587878879613,652.5221384328261,642.3409099889755,649.2753832539701,649.2753832539701,11583663,422.13544767060836,423.87458783906993,418.7513660847924,422.9274906424891,422.9274906424891,14812128,39.703244931682804,39.893978362766795,39.22481300415974,39.58545636402492,39.58545636402492,14741476
2024-10-23,634.0657897402571,638.3450566581057,629.7142716038283,633.9571457637134,633.9571457637134,3208957,431.1351051122371,434.8133140695422,428.08719715571027,430.885913750621,430.885913750621,6608903,39.42172037773799,39.537056955336766,39.355243229268154,39.49499623894125,39.49499623894125,5136769
2024-10-24,654.3309906945356,657.1114904445194,651.3990284864377,655.5443043800283,655.5443043800283,8232302,440.2843887381213,441.4028669393544,436.64836725629095,438.7003787731206,438.7003787731206,14399346,35.44641086594875,35.765078016627214,35.423657156955635,35.467339792252226,35.467339792252226,8493973
2024-10-25,661.7691791032009,666.7856569745974,658.2042166563574,661.4313414629938,661.4313414629938,3141766,450.162478435759,451.54267243750456,446.7940664490332,449.38137811216325,449.38137811216325,2640546,33.77596908029339,34.02764785929231,33.63273159254878,33.7316050334141,33.7316050334141,5813957
2024-10-28,651.3334312337496,657.4609118463561,650.0030405726226,652.5018615178396,652.5018615178396,11165252,444.39355946732576,448.10103671878755,442.1586685905872,443.8676271837159,443.8676271837159,14215108,34.02717314649989,34.15223802777154,33.829211539586154,34.13214218191843,34.13214218191843,5338787
2024-10-29,651.6332754588955,654.2042307987675,647.5488209499414,652.1655740950146,652.1655740950146,8259471,443.3552775157761,444.7953721592929,442.7941832900802,443.4261076807199,443.4261076807199,11450365,33.94126649048439,34.02752409610974,33.64363834928387,33.956414410231275,33.956414410231275,10909931
2024-10-30,658.5251489916725,662.5491507007323,656.1627393396235,659.8393052682201,659.8393052682201,13752320,457.9704983950399,461.07772718151455,456.2044698232769,459.19427862023434,459.19427862023434,9384930,35.28236282598286,35.47898351781946,35.20198050394467,35.243863390946125,35.243863390946125,5058711
2024-10-31,662.0993481042509,663.4877060641543,654.6546491441864,661.2382357447051,661.2382357447051,2524658,457.8582569187214,459.4500728987627,454.9614835371655,457.38715745520625,457.38715745520625,14324173,34.94183251093782,35.22481260531188,34.79683840610832,34.985371879795316,34.985371879795316,8495883
2024-11-01,669.908095290726,676.4501566414201,665.5486251288727,668.7598999249944,668.7598999249944,7619236,466.1742858113292,466.7169141616571,461.5126567343169,464.2930011528623,464.2930011528623,8781076,34.66171933995369,34.70943822056642,34.52691514519407,34.62099763242069,34.62099763242069,10679888
2024-11-04,656.538744647261,661.0875851941506,653.3487173879619,656.8469642655225,656.8469642655225,11175526,483.43581074275994,483.85615377579796,478.9118137072316,483.66802716805273,483.66802716805273,8564462,33.763349184627586,33.886685968965025,33.75830866529003,33.80392556955622,33.80392556955622,3555282
2024-11-05,659.5163886185046,665.6798586706549,655.7343554112857,659.4659553067539,659.4659553067539,10108196,467.2874837220499,471.201551925603,463.65510182663644,467.8120632491987,467.8120632491987,14873744,33.39122578276706,33.496657455189585,33.12795391164988,33.432096662545774,33.432096662545774,4172744
2024-11-06,639.3579841299613,643.1610590024454,633.4966314290309,641.215703255289,641.215703255289,2003196,465.47283656436906,468.6962898616091,464.76535247724564,465.69193828455957,465.69193828455957,7815185,32.09552059735573,32.1661298288047,31.787181649243742,32.04782152234916,32.04782152234916,10782539
2024-11-07,639.7903443165415,645.1794973392348,634.6667874380996,640.1740347342818,640.1740347342818,11938256,466.4993576297016,467.81659352099615,465.12887560917585,465.94046098580975,465.94046098580975,12975457,32.001781543556355,32.29642614600368,31.84385664901022,31.914460711011845,31.914460711011845,8736464
